1769904000000000,78741.10000000,78933.30000000,78644.09000000,78919.33000000,94.84376000,1769904299999999,7473704.43273670,28898,50.66061000,3992769.82144960,0
1769904300000000,78919.33000000,79160.00000000,78886.00000000,79160.00000000,83.68410000,1769904599999999,6611315.15035670,28836,37.48312000,2962003.49842600,0
1769904600000000,79160.00000000,79393.25000000,79108.92000000,79337.87000000,400.26332000,1769904899999999,31718382.63146450,49188,275.88615000,21862616.99654480,0
1769904900000000,79337.87000000,79424.00000000,79200.00000000,79309.63000000,116.92526000,1769905199999999,9272058.61611480,44010,60.23240000,4776612.51773870,0
1769905200000000,79309.64000000,79313.44000000,78973.91000000,78988.05000000,122.69692000,1769905499999999,9708144.41188220,44392,48.46284000,3834891.00418820,0
1769905500000000,78988.06000000,79154.00000000,78970.46000000,79089.36000000,111.11944000,1769905799999999,8786789.00672410,39649,60.46657000,4781237.95974900,0
1769905800000000,79089.37000000,79225.99000000,78979.18000000,79001.88000000,162.81889000,1769906099999999,12872135.75140680,43944,65.06710000,5144531.91413090,0
1769906100000000,79001.89000000,79062.15000000,78776.00000000,78777.48000000,167.54135000,1769906399999999,13215772.62432630,41339,52.52483000,4143450.97096410,0
1769906400000000,78777.49000000,78880.00000000,78755.00000000,78755.54000000,123.76594000,1769906699999999,9753531.21508460,34486,41.80241000,3294727.24934090,0
1769906700000000,78755.54000000,78986.73000000,78745.00000000,78951.53000000,78.29613000,1769906999999999,6177350.15828370,34726,43.75108000,3452330.46155820,0
1769907000000000,78951.52000000,79123.67000000,78934.06000000,79012.00000000,209.82009000,1769907299999999,16585168.92748050,36695,159.73931000,12627851.42455760,0
1769907300000000,79012.00000000,79039.95000000,78880.00000000,78902.31000000,66.25078000,1769907599999999,5231697.35391820,26982,26.58654000,2099547.07425400,0
1769907600000000,78902.31000000,78943.62000000,78710.01000000,78771.34000000,126.88845000,1769907899999999,9998877.88255710,32332,37.56391000,2959887.22301860,0
1769907900000000,78771.34000000,78792.96000000,78589.65000000,78640.01000000,162.43599000,1769908199999999,12782817.42180080,47367,50.96034000,4009062.43900750,0
1769908200000000,78640.00000000,78708.62000000,78408.18000000,78696.13000000,157.03049000,1769908499999999,12334788.99834110,33632,36.01472000,2830686.34018570,0
1769908500000000,78696.13000000,78696.14000000,78388.56000000,78400.09000000,113.38034000,1769908799999999,8898199.49800580,39090,37.33071000,2929282.98677630,0
1769908800000000,78400.10000000,78605.81000000,78388.77000000,78605.80000000,118.33551000,1769909099999999,9291072.99399130,22353,60.78115000,4772554.05470280,0
1769909100000000,78605.80000000,78873.57000000,78575.27000000,78834.31000000,70.52657000,1769909399999999,5550695.57546790,23916,43.67678000,3436982.84618550,0
1769909400000000,78834.31000000,78872.43000000,78594.00000000,78679.99000000,60.37120000,1769909699999999,4753951.78181210,36923,19.41148000,1528367.92685860,0
1769909700000000,78680.00000000,78705.48000000,78502.68000000,78502.69000000,81.12979000,1769909999999999,6376241.84536840,28496,30.05976000,2362639.17680600,0
1769910000000000,78502.69000000,78525.29000000,78293.35000000,78343.50000000,88.27994000,1769910299999999,6922730.26439270,34060,36.33351000,2849157.09485170,0
1769910300000000,78343.50000000,78479.00000000,78284.00000000,78472.00000000,61.12347000,1769910599999999,4790516.32450930,29681,25.53932000,2001534.26469160,0
1769910600000000,78472.00000000,78516.00000000,78434.01000000,78475.86000000,54.06816000,1769910899999999,4243471.41546380,19969,23.17830000,1819003.77553310,0
1769910900000000,78475.86000000,78549.20000000,78475.85000000,78532.17000000,69.53093000,1769911199999999,5458246.53127500,17539,31.06229000,2438353.68328230,0
1769911200000000,78532.32000000,78620.57000000,78378.00000000,78390.00000000,90.29528000,1769911499999999,7086945.75187450,27081,37.99868000,2982148.32785890,0
1769911500000000,78389.99000000,78572.01000000,78384.71000000,78572.01000000,62.15536000,1769911799999999,4876965.96738350,25493,32.17804000,2524571.15908450,0
1769911800000000,78572.02000000,78856.61000000,78572.02000000,78817.97000000,96.63858000,1769912099999999,7609405.56895300,35351,62.19168000,4896962.12304850,0
1769912100000000,78817.96000000,78899.71000000,78775.89000000,78785.01000000,64.05546000,1769912399999999,5049698.04983170,27627,25.21364000,1987771.20686470,0
1769912400000000,78785.01000000,78800.01000000,78520.00000000,78571.11000000,56.92901000,1769912699999999,4477172.40993130,25494,19.30827000,1517222.57266290,0
1769912700000000,78571.11000000,78630.00000000,78529.08000000,78630.00000000,38.73749000,1769912999999999,3043942.06728150,15547,18.64549000,1465195.28382980,0
1769913000000000,78630.00000000,78728.37000000,78612.60000000,78713.90000000,64.59370000,1769913299999999,5081984.44085780,19296,36.74064000,2890521.67148350,0
1769913300000000,78713.90000000,78810.09000000,78692.00000000,78771.62000000,64.27526000,1769913599999999,5061759.01178390,27736,35.29918000,2779598.14539510,0
1769913600000000,78771.62000000,78800.00000000,78700.00000000,78749.48000000,28.84673000,1769913899999999,2272184.52404120,15998,13.63130000,1073652.59296220,0
1769913900000000,78749.48000000,78875.85000000,78730.00000000,78859.50000000,49.28735000,1769914199999999,3884982.47368550,19600,32.48915000,2560979.48309220,0
1769914200000000,78859.49000000,79034.11000000,78800.00000000,79034.11000000,82.46396000,1769914499999999,6507210.25947170,22789,60.80129000,4797660.63381260,0
1769914500000000,79034.10000000,79060.44000000,78900.00000000,78900.01000000,64.66651000,1769914799999999,5107291.58247050,18063,31.38112000,2478464.39887040,0
1769914800000000,78900.01000000,79008.36000000,78800.00000000,78800.01000000,55.42140000,1769915099999999,4374515.40950980,20772,24.64518000,1945426.83468410,0
