1775088000000000,68113.92000000,68158.47000000,68050.00000000,68122.45000000,44.08938000,1775088299999999,3002133.78764530,16024,22.22583000,1513395.80040210,0
1775088300000000,68122.45000000,68172.88000000,68090.05000000,68151.24000000,24.74697000,1775088599999999,1686115.60717910,11205,15.68898000,1068988.12169150,0
1775088600000000,68151.24000000,68234.21000000,68151.23000000,68208.26000000,30.60742000,1775088899999999,2087164.46735620,10287,18.75248000,1278703.99979980,0
1775088900000000,68208.27000000,68249.89000000,68140.07000000,68203.48000000,15.85572000,1775089199999999,1081422.05402890,12076,10.52311000,717739.76040860,0
1775089200000000,68203.49000000,68266.66000000,68192.24000000,68244.01000000,23.43260000,1775089499999999,1598906.46593050,9875,18.53778000,1264891.19002180,0
1775089500000000,68244.02000000,68271.19000000,68218.85000000,68218.86000000,21.11518000,1775089799999999,1441132.44243870,5394,7.86747000,536887.29008590,0
1775089800000000,68218.86000000,68295.96000000,68203.35000000,68293.86000000,19.62894000,1775090099999999,1339726.38929790,7698,12.00225000,819185.61816700,0
1775090100000000,68293.86000000,68375.00000000,68250.10000000,68375.00000000,64.93328000,1775090399999999,4434907.22882960,9385,54.05680000,3692237.95143870,0
1775090400000000,68375.00000000,68526.06000000,68350.63000000,68526.06000000,56.94707000,1775090699999999,3896878.02702480,19507,43.79397000,2996637.40326360,0
1775090700000000,68526.07000000,68585.78000000,68433.62000000,68478.81000000,39.17090000,1775090999999999,2683410.44451760,12378,20.68072000,1416658.27239430,0
1775091000000000,68478.81000000,68617.96000000,68437.80000000,68617.95000000,39.44917000,1775091299999999,2703956.36326700,13834,25.82288000,1770155.49423610,0
1775091300000000,68617.95000000,68653.38000000,68564.66000000,68600.29000000,29.21377000,1775091599999999,2004503.62189810,8848,18.00255000,1235320.17413380,0
1775091600000000,68600.29000000,68600.29000000,68070.46000000,68104.63000000,115.93041000,1775091899999999,7915226.80225360,37515,44.35776000,3028600.78221130,0
1775091900000000,68104.62000000,68359.29000000,67638.74000000,68168.42000000,384.90191000,1775092199999999,26134370.94087330,77036,167.49621000,11377599.75581590,0
1775092200000000,68168.43000000,68448.80000000,68086.32000000,68138.05000000,150.88329000,1775092499999999,10295947.98745420,40036,73.03031000,4984845.76232920,0
1775092500000000,68138.05000000,68138.37000000,67447.82000000,67598.00000000,286.75118000,1775092799999999,19427912.52940180,72513,81.29659000,5508062.03258090,0
1775092800000000,67598.00000000,67830.55000000,67263.08000000,67528.65000000,247.02771000,1775093099999999,16676914.08770230,64497,106.02913000,7158974.01591330,0
1775093100000000,67528.64000000,67666.34000000,67320.00000000,67586.77000000,133.95708000,1775093399999999,9042871.17459000,35706,76.74271000,5180911.06112220,0
1775093400000000,67586.77000000,67586.77000000,67202.00000000,67333.54000000,129.98435000,1775093699999999,8753359.25889270,41820,53.01932000,3570986.63254840,0
1775093700000000,67333.53000000,67463.66000000,67252.55000000,67328.49000000,104.15581000,1775093999999999,7016986.63542170,25545,52.03021000,3505501.31398590,0
1775094000000000,67328.48000000,67328.48000000,67132.00000000,67174.37000000,107.28436000,1775094299999999,7209105.25290330,28944,43.66593000,2934153.62765060,0
1775094300000000,67174.37000000,67281.80000000,67105.00000000,67105.01000000,89.95338000,1775094599999999,6042851.42108770,26073,49.36285000,3316000.36515780,0
1775094600000000,67105.01000000,67335.22000000,67050.84000000,67262.87000000,133.79346000,1775094899999999,8988888.19089080,24345,62.98163000,4233956.26438640,0
1775094900000000,67262.87000000,67407.98000000,67246.00000000,67359.27000000,59.46650000,1775095199999999,4005045.28915150,17525,40.70737000,2741787.20720800,0
1775095200000000,67359.27000000,67359.27000000,67126.83000000,67143.22000000,108.84686000,1775095499999999,7318564.40054870,26165,46.09112000,3098914.11209000,0
1775095500000000,67143.22000000,67327.40000000,67058.41000000,67143.16000000,178.66140000,1775095799999999,12014359.14817740,23426,138.13802000,9291235.82267860,0
1775095800000000,67143.16000000,67179.41000000,66854.50000000,66860.88000000,227.08077000,1775096099999999,15213394.46546240,36048,73.09743000,4896907.34359070,0
1775096100000000,66860.88000000,67012.89000000,66850.01000000,66942.00000000,67.29538000,1775096399999999,4504597.47719390,24820,36.94396000,2473145.80433930,0
1775096400000000,66942.01000000,66944.99000000,66777.00000000,66926.57000000,92.11661000,1775096699999999,6158991.07856950,24112,40.69397000,2720855.96581000,0
1775096700000000,66926.57000000,66957.99000000,66856.45000000,66900.63000000,43.73441000,1775096999999999,2926202.33008340,13162,25.87638000,1731425.52660500,0
1775097000000000,66900.63000000,67046.63000000,66896.17000000,66982.34000000,42.56899000,1775097299999999,2850547.55841080,16288,20.81214000,1393704.80104180,0
1775097300000000,66982.35000000,66997.04000000,66828.08000000,66907.26000000,39.34828000,1775097599999999,2631732.24594390,15882,16.06217000,1074216.65545400,0
1775097600000000,66907.27000000,66989.87000000,66624.64000000,66705.79000000,247.65517000,1775097899999999,16555797.26894640,31580,168.45266000,11267372.61808780,0
1775097900000000,66705.79000000,66847.01000000,66692.97000000,66804.18000000,42.98694000,1775098199999999,2871205.29055960,17822,23.00368000,1536562.78138830,0
1775098200000000,66804.18000000,66885.63000000,66804.18000000,66863.01000000,33.65943000,1775098499999999,2250308.07866400,11391,21.58954000,1443352.61195050,0
1775098500000000,66863.00000000,66948.36000000,66852.99000000,66852.99000000,45.13010000,1775098799999999,3018343.08034720,9819,21.06487000,1408927.63543250,0
1775098800000000,66852.99000000,66873.28000000,66805.27000000,66853.91000000,42.58983000,1775099099999999,2846843.46466180,13450,25.42383000,1699355.70587830,0
1775099100000000,66853.91000000,66969.54000000,66841.02000000,66943.80000000,28.01259000,1775099399999999,1874592.41440370,10251,17.02411000,1139137.76569860,0
1775099400000000,66943.80000000,66943.80000000,66747.25000000,66759.97000000,43.77047000,1775099699999999,2924389.57882680,16001,23.99320000,1602901.00137220,0
1775099700000000,66759.97000000,66812.35000000,66689.88000000,66724.00000000,104.65691000,1775099999999999,6986617.26542070,13708,29.87056000,1994134.42952850,0
1775100000000000,66724.01000000,66884.00000000,66636.81000000,66884.00000000,101.72778000,1775100299999999,6790798.55084140,15218,79.06430000,5277801.97010390,0
1775100300000000,66883.99000000,66896.09000000,66824.87000000,66860.64000000,38.44826000,1775100599999999,2570506.90635740,8163,17.43386000,1165451.77153870,0
1775100600000000,66860.64000000,66883.14000000,66796.49000000,66809.82000000,31.93910000,1775100899999999,2134513.54886980,7916,14.92147000,997161.10805670,0
1775100900000000,66809.82000000,66856.81000000,66720.37000000,66734.67000000,52.33154000,1775101199999999,3495014.33494860,10456,20.34836000,1359381.80457720,0
1775101200000000,66734.67000000,66739.21000000,66500.00000000,66606.88000000,181.36135000,1775101499999999,12075166.07355880,23604,64.21749000,4276765.49421100,0
1775101500000000,66606.88000000,66606.88000000,66521.54000000,66547.32000000,37.07510000,1775101799999999,2467697.83785450,13742,18.06630000,1202437.35255150,0
1775101800000000,66547.32000000,66644.54000000,66536.14000000,66596.68000000,65.53645000,1775102099999999,4364392.71608420,8126,39.64081000,2639457.25818880,0
1775102100000000,66596.68000000,66619.08000000,66504.17000000,66576.25000000,40.28197000,1775102399999999,2681221.65016340,10492,17.58657000,1170403.50938610,0
1775102400000000,66576.25000000,66641.35000000,66564.11000000,66566.00000000,153.02550000,1775102699999999,10190327.39366790,13979,75.38041000,5018944.92080610,0
1775102700000000,66566.00000000,66655.46000000,66540.06000000,66628.33000000,181.84584000,1775102999999999,12109166.73088080,14420,155.80972000,10375272.96132870,0
1775103000000000,66628.33000000,66632.85000000,66507.56000000,66533.43000000,38.16760000,1775103299999999,2541059.83174280,8788,26.97663000,1795996.02088050,0
1775103300000000,66533.43000000,66624.20000000,66477.75000000,66549.58000000,49.33822000,1775103599999999,3282749.97877370,10165,19.17925000,1276443.75025500,0
1775103600000000,66549.58000000,66549.58000000,66397.05000000,66416.10000000,69.78593000,1775103899999999,4636651.11432400,15617,26.29238000,1747012.30883000,0
1775103900000000,66416.09000000,66433.31000000,66362.43000000,66427.07000000,37.86001000,1775104199999999,2513974.66272480,9471,17.83800000,1184522.29171950,0
1775104200000000,66427.06000000,66450.99000000,66378.71000000,66410.72000000,34.61232000,1775104499999999,2298461.18741900,7660,20.14630000,1337764.72262100,0
1775104500000000,66410.72000000,66440.62000000,66290.01000000,66292.25000000,77.42265000,1775104799999999,5135969.55979370,14759,36.45075000,2418433.82893260,0
1775104800000000,66292.25000000,66313.43000000,66217.07000000,66287.03000000,64.62953000,1775105099999999,4282757.79863810,13093,42.08936000,2789198.00972290,0
1775105100000000,66287.02000000,66387.23000000,66277.85000000,66341.08000000,90.49507000,1775105399999999,6002962.91845960,13549,53.99232000,3581195.86685220,0
1775105400000000,66341.08000000,66350.00000000,66305.77000000,66306.22000000,21.47701000,1775105699999999,1424565.39193430,7828,10.65316000,706596.93501090,0
1775105700000000,66306.22000000,66356.33000000,66271.21000000,66330.27000000,70.75407000,1775105999999999,4692033.38924070,10238,50.10287000,3322626.28204270,0
1775106000000000,66330.27000000,66484.74000000,66330.27000000,66432.31000000,80.55972000,1775106299999999,5351115.07859150,12417,57.55381000,3822540.81846650,0
1775106300000000,66432.31000000,66463.61000000,66311.00000000,66350.00000000,65.34011000,1775106599999999,4338421.99690510,11899,31.32814000,2080449.49677460,0
1775106600000000,66350.00000000,66427.30000000,66320.00000000,66384.30000000,38.11473000,1775106899999999,2529340.29990180,10144,24.93346000,1654684.50743980,0
1775106900000000,66384.30000000,66471.96000000,66382.90000000,66400.00000000,64.29721000,1775107199999999,4270763.63220520,11196,46.78672000,3107843.80656490,0
1775107200000000,66400.00000000,66489.94000000,66354.01000000,66479.55000000,35.21651000,1775107499999999,2339077.17091920,11103,18.99945000,1262168.55560630,0
1775107500000000,66479.54000000,66479.55000000,66430.18000000,66474.72000000,31.37234000,1775107799999999,2084712.13066200,8524,20.00560000,1329338.93769330,0
1775107800000000,66474.73000000,66519.20000000,66426.86000000,66464.77000000,170.76759000,1775108099999999,11353285.04636810,12502,26.62850000,1770200.18583880,0
1775108100000000,66464.77000000,66479.81000000,66385.93000000,66479.80000000,212.07674000,1775108399999999,14086988.78227130,16048,49.38209000,3280289.22993790,0
1775108400000000,66479.81000000,66667.92000000,66460.06000000,66580.15000000,145.39521000,1775108699999999,9681229.84250710,11430,120.04521000,7994081.93476640,0
1775108700000000,66580.16000000,66582.26000000,66481.37000000,66491.09000000,34.64497000,1775108999999999,2304605.85977510,6405,20.48957000,1362939.01297140,0
1775109000000000,66491.09000000,66533.58000000,66468.98000000,66531.42000000,33.66636000,1775109299999999,2238961.73022710,8276,18.47267000,1228458.52881860,0
